accession_id,accession_prefix,accession_number,accession_suffix,observation_value,coded_name,method_name,plant_name,taxon,origin,source_type_code,latitude,longitude,data_quality_code,original_value,frequency,low,hign,mean,sdev,ssize,inventory_prefix,inventory_number,inventory_suffix,note
1024622,PI,590117,,5,FBSHNAT,APPLE.FIREBLIGHT,Veitchii,Malus yunnanensis,China,COLLECTED,,,,,,,,,,,PI,590117,,
1024628,PI,590118,,5,FBSHNAT,APPLE.FIREBLIGHT,Ananas Reinette,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,590118,,
1024633,PI,590119,,5,FBSHNAT,APPLE.FIREBLIGHT,Blanc Dur (Orne),Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,590119,,
1024636,PI,590120,,5,FBSHNAT,APPLE.FIREBLIGHT,Bonne-Hotture,Malus domestica,Unknown,COLLECTED,,,,,,,,,,,PI,590120,,
1024642,PI,590121,,5,FBSHNAT,APPLE.FIREBLIGHT,Cornish Aromatic (Wakeley),Malus domestica,Unknown,COLLECTED,,,,,,,,,,,PI,590121,,
1024650,PI,590123,,5,FBSHNAT,APPLE.FIREBLIGHT,Doree de Tournai,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,590123,,
1024691,PI,590131,,5,FBSHNAT,APPLE.FIREBLIGHT,Isle of Wight Pippin,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,590131,,
1024721,PI,590136,,5,FBSHNAT,APPLE.FIREBLIGHT,Reinette de Cuzy,Malus domestica,Unknown,COLLECTED,,,,,,,,,,,PI,590136,,
1024735,PI,590139,,5,FBSHNAT,APPLE.FIREBLIGHT,Reinette Ontz,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,590139,,
1024743,PI,590142,,5,FBSHNAT,APPLE.FIREBLIGHT,Voilette,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,590142,,
1024753,PI,590144,,5,FBSHNAT,APPLE.FIREBLIGHT,Weisser Winter Taffetapfel,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,590144,,
1024780,PI,590146,,5,FBSHNAT,APPLE.FIREBLIGHT,Crandall,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,590146,,
1024786,PI,590148,,5,FBSHNAT,APPLE.FIREBLIGHT,Erickson,Malus domestica,United States,DONATED,,,,,,,,,,,PI,590148,,
1024793,PI,590150,,5,FBSHNAT,APPLE.FIREBLIGHT,Kingjon,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,590150,,
1024801,PI,590152,,5,FBSHNAT,APPLE.FIREBLIGHT,Ottawa #524,Malus domestica,United States,DONATED,,,,,,,,,,,PI,590152,,
1024826,PI,590155,,5,FBSHNAT,APPLE.FIREBLIGHT,Delikates,Malus domestica,South Africa,COLLECTED,,,,,,,,,,,PI,590155,,
1024851,PI,590156,,5,FBSHNAT,APPLE.FIREBLIGHT,Bonza,Malus domestica,Australia,COLLECTED,,,,,,,,,,,PI,590156,,
1024863,PI,590159,,5,FBSHNAT,APPLE.FIREBLIGHT,Loyalist,Malus domestica,Canada,DONATED,,,,,,,,,,,PI,590159,,
1024878,PI,590163,,5,FBSHNAT,APPLE.FIREBLIGHT,Sterappel,Malus domestica,Netherlands,COLLECTED,,,,,,,,,,,PI,590163,,
1024882,PI,590165,,5,FBSHNAT,APPLE.FIREBLIGHT,J-TE-B,Malus domestica,Czechoslovakia,COLLECTED,,,,,,,,,,,PI,590165,,
1024884,PI,590166,,5,FBSHNAT,APPLE.FIREBLIGHT,J-TE-C,Malus domestica,Czechoslovakia,COLLECTED,,,,,,,,,,,PI,590166,,
1024887,PI,590167,,5,FBSHNAT,APPLE.FIREBLIGHT,J-TE-D,Malus domestica,Czechoslovakia,COLLECTED,,,,,,,,,,,PI,590167,,
1024888,PI,590168,,5,FBSHNAT,APPLE.FIREBLIGHT,J-TE-E,Malus domestica,Czechoslovakia,COLLECTED,,,,,,,,,,,PI,590168,,
1024891,PI,590169,,5,FBSHNAT,APPLE.FIREBLIGHT,J-TE-G,Malus domestica,Czechoslovakia,COLLECTED,,,,,,,,,,,PI,590169,,
1024950,PI,590185,,5,FBSHNAT,APPLE.FIREBLIGHT,Jonathan,Malus domestica,United States,DONATED,,,,,,,,,,,PI,590185,,
1025018,PI,590200,,5,FBSHNAT,APPLE.FIREBLIGHT,Co-op 16,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,590200,,
1025026,PI,590202,,5,FBSHNAT,APPLE.FIREBLIGHT,Co-op 19,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,590202,,
1025034,PI,590205,,5,FBSHNAT,APPLE.FIREBLIGHT,Co-op 24,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,590205,,
1025039,PI,590206,,5,FBSHNAT,APPLE.FIREBLIGHT,Co-op 25,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,590206,,
1025054,PI,590212,,5,FBSHNAT,APPLE.FIREBLIGHT,Pristine,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,590212,,
1025263,PI,590220,,5,FBSHNAT,APPLE.FIREBLIGHT,Hardy Cumberland,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,590220,,
1086849,PI,588747,,5,FBSHNAT,APPLE.FIREBLIGHT,Florina,Malus domestica,France,DONATED,,,,,,,,,,,PI,588747,,
1087712,PI,613829,,5,FBSHNAT,APPLE.FIREBLIGHT,F2-33-27,Malus domestica,Romania,DONATED,,,,,,,,,,,PI,613829,,
1088346,PI,589354,,5,FBSHNAT,APPLE.FIREBLIGHT,Cheal&#39;s Weeping,Malus domestica,Netherlands,COLLECTED,,,,,,,,,,,PI,589354,,
1096214,PI,613966,,5,FBSHNAT,APPLE.FIREBLIGHT,Galicia,Malus domestica,Brazil,DONATED,,,,,,,,,,,PI,613966,,
1099624,PI,30326,,5,FBSHNAT,APPLE.FIREBLIGHT,Muz-alma,Malus domestica,Unknown,COLLECTED,,,,,,,,,,,PI,30326,,
1104525,PI,35636,,5,FBSHNAT,APPLE.FIREBLIGHT,Liestnaya Antonoffku,Malus domestica,United States,COLLECTED,,,,,,,,,,,PI,35636,,
1108663,PI,589859,,5,FBSHNAT,APPLE.FIREBLIGHT,GMAL 2615,Malus domestica,,DONATED,,,,,,,,,,,PI,589859,,
1110666,PI,55990,,5,FBSHNAT,APPLE.FIREBLIGHT,No. 6558,Malus spp.,Unknown,COLLECTED,,,,,,,,,,,PI,55990,,
1112234,PI,589268,,5,FBSHNAT,APPLE.FIREBLIGHT,Winter Holly,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,589268,,
1112242,PI,589271,,5,FBSHNAT,APPLE.FIREBLIGHT,Madonna,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,589271,,
1112244,PI,589273,,5,FBSHNAT,APPLE.FIREBLIGHT,Gloriosa,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,589273,,
1112245,PI,589274,,5,FBSHNAT,APPLE.FIREBLIGHT,Masek,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,589274,,
1112248,PI,589276,,5,FBSHNAT,APPLE.FIREBLIGHT,M. laurifolia,Malus spp.,United States,DONATED,,,,,,,,,,,PI,589276,,
1112253,PI,589278,,5,FBSHNAT,APPLE.FIREBLIGHT,Leucocarpa,Malus x robusta,United States,DONATED,,,,,,,,,,,PI,589278,,
1112254,PI,589279,,5,FBSHNAT,APPLE.FIREBLIGHT,M. rockii,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,589279,,
1112255,PI,589280,,5,FBSHNAT,APPLE.FIREBLIGHT,RMJ 102,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,589280,,
1112260,PI,589285,,5,FBSHNAT,APPLE.FIREBLIGHT,Schinto,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,589285,,
1112277,PI,589289,,5,FBSHNAT,APPLE.FIREBLIGHT,183 EM,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,589289,,
1117555,PI,76590,,5,FBSHNAT,APPLE.FIREBLIGHT,Aldenham purple,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,76590,,
1127813,PI,102140,,5,FBSHNAT,APPLE.FIREBLIGHT,Gladstone,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,102140,,
1127814,PI,102148,,5,FBSHNAT,APPLE.FIREBLIGHT,Rott Jarnpple,Malus domestica,Sweden,DONATED,,,,,,,,,,,PI,102148,,
1128291,PI,104034,,5,FBSHNAT,APPLE.FIREBLIGHT,Renetta Dorata,Malus domestica,Italy,COLLECTED,,,,,,,,,,,PI,104034,,
1128321,PI,104727,,5,FBSHNAT,APPLE.FIREBLIGHT,Irish Peach,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,104727,,
1128323,PI,104790,,5,FBSHNAT,APPLE.FIREBLIGHT,Frogmore,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,104790,,
1128324,PI,104799,,5,FBSHNAT,APPLE.FIREBLIGHT,Kavlas,Malus domestica,Sweden,DONATED,,,,,,,,,,,PI,104799,,
1128325,PI,104807,,5,FBSHNAT,APPLE.FIREBLIGHT,Pederstrup,Malus domestica,Denmark,COLLECTED,,,,,,,,,,,PI,104807,,
1128375,PI,105498,,5,FBSHNAT,APPLE.FIREBLIGHT,Bella de Jardins,Malus domestica,Spain,DONATED,,,,,,,,,,,PI,105498,,
1128380,PI,105531,,5,FBSHNAT,APPLE.FIREBLIGHT,Sensacion,Malus domestica,Spain,DONATED,,,,,,,,,,,PI,105531,,
1128712,PI,107171,,5,FBSHNAT,APPLE.FIREBLIGHT,Bramley&#39;s Seedling,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,107171,,
1128736,PI,107196,,5,FBSHNAT,APPLE.FIREBLIGHT,Antonovka 1.5 pounds,Malus hybr.,Russian Federation,DONATED,,,,,,,,,,,PI,107196,,
1128763,PI,107245,,5,FBSHNAT,APPLE.FIREBLIGHT,Severnii Bujon,Malus domestica,Russian Federation,DONATED,,,,,,,,,,,PI,107245,,
1128817,PI,107426,,5,FBSHNAT,APPLE.FIREBLIGHT,GMAL 314,Malus sylvestris,United States,DONATED,,,,,,,,,,,PI,107426,,
1130004,PI,113703,,5,FBSHNAT,APPLE.FIREBLIGHT,Crimson Bramley,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,113703,,
1130142,PI,114318,,5,FBSHNAT,APPLE.FIREBLIGHT,Ingers,Malus domestica,Denmark,DONATED,,,,,,,,,,,PI,114318,,
1132247,PI,122586,,5,FBSHNAT,APPLE.FIREBLIGHT,85,Malus hupehensis,United States,DEVELOPED,,,,,,,,,,,PI,122586,,
1132248,PI,122598,,5,FBSHNAT,APPLE.FIREBLIGHT,Binet Blanc,Malus domestica,France,DONATED,,,,,,,,,,,PI,122598,,
1132249,PI,122616,,5,FBSHNAT,APPLE.FIREBLIGHT,Doux-AMR,Malus domestica,France,DONATED,,,,,,,,,,,PI,122616,,
1132250,PI,122620,,5,FBSHNAT,APPLE.FIREBLIGHT,Pres. Descours-Desacres,Malus domestica,France,DONATED,,,,,,,,,,,PI,122620,,
1132330,PI,123729,,5,FBSHNAT,APPLE.FIREBLIGHT,Norfolk Royal,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,123729,,
1132331,PI,123730,,5,FBSHNAT,APPLE.FIREBLIGHT,Red Joaneting,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,123730,,
1132332,PI,123735,,5,FBSHNAT,APPLE.FIREBLIGHT,Cremiere,Malus domestica,France,DONATED,,,,,,,,,,,PI,123735,,
1132333,PI,123746,,5,FBSHNAT,APPLE.FIREBLIGHT,Lord Hindlip,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,123746,,
1132336,PI,123751,,5,FBSHNAT,APPLE.FIREBLIGHT,Sandling,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,123751,,
1132349,PI,123960,,5,FBSHNAT,APPLE.FIREBLIGHT,Court Pendu Plat,Malus domestica,Unknown,COLLECTED,,,,,,,,,,,PI,123960,,
1132351,PI,123966,,5,FBSHNAT,APPLE.FIREBLIGHT,Royal Jubilee,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,123966,,
1132785,PI,125746,,5,FBSHNAT,APPLE.FIREBLIGHT,Grise Dieppoise,Malus domestica,,DONATED,,,,,,,,,,,PI,125746,,
1133110,PI,126495,,5,FBSHNAT,APPLE.FIREBLIGHT,Belle Imperiale,Malus domestica,France,DONATED,,,,,,,,,,,PI,126495,,
1133126,PI,126873,,5,FBSHNAT,APPLE.FIREBLIGHT,Duchess Favorite,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,126873,,
1133185,PI,127004,,5,FBSHNAT,APPLE.FIREBLIGHT,Bedford Pippin,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,127004,,
1133187,PI,127011,,5,FBSHNAT,APPLE.FIREBLIGHT,Imperial,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,127011,,
1133189,PI,127015,,5,FBSHNAT,APPLE.FIREBLIGHT,Laxton&#39;s Pioneer,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,127015,,
1133232,PI,127311,,5,FBSHNAT,APPLE.FIREBLIGHT,Amere de Berthecourt,Malus domestica,France,DONATED,,,,,,,,,,,PI,127311,,
1133288,PI,127686,,5,FBSHNAT,APPLE.FIREBLIGHT,Amsib Crab,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,127686,,
1133290,PI,127703,,5,FBSHNAT,APPLE.FIREBLIGHT,Oxbo,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,127703,,
1133423,PI,128362,,5,FBSHNAT,APPLE.FIREBLIGHT,Langley Pippin,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,128362,,
1133875,PI,131001,,5,FBSHNAT,APPLE.FIREBLIGHT,Claudius Herbstapfel,Malus domestica,Germany,DONATED,,,,,,,,,,,PI,131001,,
1133876,PI,131007,,5,FBSHNAT,APPLE.FIREBLIGHT,Minister von Hammerstein,Malus domestica,Germany,DEVELOPED,,,,,,,,,,,PI,131007,,
1133877,PI,131010,,5,FBSHNAT,APPLE.FIREBLIGHT,Seestermuher Zitronenapfel,Malus domestica,Germany,DONATED,,,,,,,,,,,PI,131010,,
1133878,PI,131011,,5,FBSHNAT,APPLE.FIREBLIGHT,Schoner aus Itzstedt,Malus domestica,Germany,DONATED,,,,,,,,,,,PI,131011,,
1133883,PI,131081,,5,FBSHNAT,APPLE.FIREBLIGHT,Renown,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,131081,,
1133885,PI,131105,,5,FBSHNAT,APPLE.FIREBLIGHT,Gros Frequin,Malus domestica,France,DONATED,,,,,,,,,,,PI,131105,,
1133893,PI,131215,,5,FBSHNAT,APPLE.FIREBLIGHT,Nanny,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,131215,,
1133980,PI,131463,,5,FBSHNAT,APPLE.FIREBLIGHT,Laxton&#39;s Herald,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,131463,,
1134022,PI,131823,,5,FBSHNAT,APPLE.FIREBLIGHT,Drap d&#39;Or Guemene,Malus domestica,France,COLLECTED,,,,,,,,,,,PI,131823,,
1134023,PI,131828,,5,FBSHNAT,APPLE.FIREBLIGHT,Reinette do Chenee,Malus domestica,France,DONATED,,,,,,,,,,,PI,131828,,
1134033,PI,131964,,5,FBSHNAT,APPLE.FIREBLIGHT,Berglander,Malus domestica,Belgium,DONATED,,,,,,,,,,,PI,131964,,
1134035,PI,131975,,5,FBSHNAT,APPLE.FIREBLIGHT,Pomme Framboise,Malus domestica,Belgium,DONATED,,,,,,,,,,,PI,131975,,
1134072,PI,132272,,5,FBSHNAT,APPLE.FIREBLIGHT,Pigeonnet Blanc,Malus domestica,France,DONATED,,,,,,,,,,,PI,132272,,
1134073,PI,132273,,5,FBSHNAT,APPLE.FIREBLIGHT,Pigeonnet Rouge,Malus domestica,France,DONATED,,,,,,,,,,,PI,132273,,
1134074,PI,132276,,5,FBSHNAT,APPLE.FIREBLIGHT,Rambourg d&#39;Automme,Malus domestica,France,DONATED,,,,,,,,,,,PI,132276,,
1134084,PI,132759,,5,FBSHNAT,APPLE.FIREBLIGHT,Halberstadter Jungfernapfel,Malus domestica,Unknown,COLLECTED,,,,,,,,,,,PI,132759,,
1134137,PI,133097,,5,FBSHNAT,APPLE.FIREBLIGHT,Ivory&#39;s Double Vigour,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,133097,,
1134248,PI,133750,,5,FBSHNAT,APPLE.FIREBLIGHT,Stone Pippin,Malus domestica,Australia,DONATED,,,,,,,,,,,PI,133750,,
1134355,PI,134431,,5,FBSHNAT,APPLE.FIREBLIGHT,Mobb&#39;s Royal,Malus domestica,New Zealand,DONATED,,,,,,,,,,,PI,134431,,
1134380,PI,134673,,5,FBSHNAT,APPLE.FIREBLIGHT,Tilsith,Malus domestica,Switzerland,DONATED,,,,,,,,,,,PI,134673,,
1134394,PI,134807,,5,FBSHNAT,APPLE.FIREBLIGHT,Goldreinette v. Cazis,Malus domestica,Switzerland,DONATED,,,,,,,,,,,PI,134807,,
1134395,PI,134808,,5,FBSHNAT,APPLE.FIREBLIGHT,Glockenapfel,Malus domestica,Switzerland,DONATED,,,,,,,,,,,PI,134808,,
1134398,PI,134820,,5,FBSHNAT,APPLE.FIREBLIGHT,Brunnerling,Malus domestica,Switzerland,DONATED,,,,,,,,,,,PI,134820,,
1134399,PI,134824,,5,FBSHNAT,APPLE.FIREBLIGHT,Waldhofler,Malus domestica,Switzerland,DONATED,,,,,,,,,,,PI,134824,,
1134612,PI,135645,,5,FBSHNAT,APPLE.FIREBLIGHT,Reinette Jamin,Malus domestica,France,DONATED,,,,,,,,,,,PI,135645,,
1134665,PI,135983,,5,FBSHNAT,APPLE.FIREBLIGHT,Kurosh Siberica x Bellfleur,Malus hybr.,China,DONATED,,,,,,,,,,,PI,135983,,
1134666,PI,135999,,5,FBSHNAT,APPLE.FIREBLIGHT,Bushy Grove,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,135999,,
1134667,PI,136001,,5,FBSHNAT,APPLE.FIREBLIGHT,Herring&#39;s Pippin,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,136001,,
1134717,PI,136243,,5,FBSHNAT,APPLE.FIREBLIGHT,Amzr Gauthier,Malus domestica,France,DONATED,,,,,,,,,,,PI,136243,,
1134729,PI,136488,,5,FBSHNAT,APPLE.FIREBLIGHT,Paradisiaca Atrosanguinea,Malus spp.,France,DONATED,,,,,,,,,,,PI,136488,,
1134730,PI,136489,,5,FBSHNAT,APPLE.FIREBLIGHT,Peau de Vache,Malus domestica,France,DONATED,,,,,,,,,,,PI,136489,,
1134743,PI,136591,,5,FBSHNAT,APPLE.FIREBLIGHT,Fenouillet Gris,Malus domestica,France,COLLECTED,,,,,,,,,,,PI,136591,,
1134745,PI,136605,,5,FBSHNAT,APPLE.FIREBLIGHT,Royale d&#39;Angleterre,Malus domestica,France,DONATED,,,,,,,,,,,PI,136605,,
1134823,PI,137047,,5,FBSHNAT,APPLE.FIREBLIGHT,Prince Nicolas,Malus domestica,Switzerland,DONATED,,,,,,,,,,,PI,137047,,
1134827,PI,137090,,5,FBSHNAT,APPLE.FIREBLIGHT,Bellefleur Double,Malus domestica,Belgium,DONATED,,,,,,,,,,,PI,137090,,
1135318,PI,141213,,5,FBSHNAT,APPLE.FIREBLIGHT,GMAL 531,Malus x magdeburgensis,Unknown,COLLECTED,,,,,,,,,,,PI,141213,,
1135321,PI,141240,,5,FBSHNAT,APPLE.FIREBLIGHT,Mannington Pearmain,Malus domestica,,DEVELOPED,,,,,,,,,,,PI,141240,,
1135322,PI,141243,,5,FBSHNAT,APPLE.FIREBLIGHT,Rougemont,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,141243,,
1135331,PI,141362,,5,FBSHNAT,APPLE.FIREBLIGHT,James Kirk,Malus hybr.,United Kingdom,DONATED,,,,,,,,,,,PI,141362,,
1135779,PI,143973,,5,FBSHNAT,APPLE.FIREBLIGHT,Red Apple,Malus domestica,Canada,DONATED,,,,,,,,,,,PI,143973,,
1135780,PI,143974,,5,FBSHNAT,APPLE.FIREBLIGHT,Sugar Crab,Malus hybr.,Canada,DONATED,,,,,,,,,,,PI,143974,,
1136003,PI,148404,,5,FBSHNAT,APPLE.FIREBLIGHT,Thomas Roland,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,148404,,
1136004,PI,148421,,5,FBSHNAT,APPLE.FIREBLIGHT,Siberian Crab,Malus baccata,United States,DEVELOPED,,,,,,,,,,,PI,148421,,
1136024,PI,148708,,5,FBSHNAT,APPLE.FIREBLIGHT,Okanagan,Malus hybr.,Canada,DONATED,,,,,,,,,,,PI,148708,,
1136159,PI,150649,,5,FBSHNAT,APPLE.FIREBLIGHT,Major,Malus domestica,,DEVELOPED,,,,,,,,,,,PI,150649,,
1136230,PI,151489,,5,FBSHNAT,APPLE.FIREBLIGHT,AMES 550,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,151489,,
1136936,PI,154164,,5,FBSHNAT,APPLE.FIREBLIGHT,Miron Sacharanij,Malus domestica,Germany,DONATED,,,,,,,,,,,PI,154164,,
1136937,PI,154165,,5,FBSHNAT,APPLE.FIREBLIGHT,Mitschurins Samenloser,Malus domestica,Germany,DONATED,,,,,,,,,,,PI,154165,,
1137647,PI,157052,,5,FBSHNAT,APPLE.FIREBLIGHT,Black Oxford,Malus domestica,United States,DONATED,,,,,,,,,,,PI,157052,,
1137673,PI,157201,,5,FBSHNAT,APPLE.FIREBLIGHT,Arthur Lewis,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,157201,,
1137676,PI,157209,,5,FBSHNAT,APPLE.FIREBLIGHT,Kuotesaho,Malus domestica,Finland,DONATED,,,,,,,,,,,PI,157209,,
1137677,PI,157211,,5,FBSHNAT,APPLE.FIREBLIGHT,Red Canel,Malus domestica,Finland,DONATED,,,,,,,,,,,PI,157211,,
1138057,PI,157733,,5,FBSHNAT,APPLE.FIREBLIGHT,Norfolk Beefing,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,157733,,
1138363,PI,158618,,5,FBSHNAT,APPLE.FIREBLIGHT,Crimson King,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,158618,,
1138365,PI,158729,,5,FBSHNAT,APPLE.FIREBLIGHT,Binet Blanc Dore,Malus domestica,France,DONATED,,,,,,,,,,,PI,158729,,
1138366,PI,158730,,5,FBSHNAT,APPLE.FIREBLIGHT,Binet Rouge,Malus domestica,France,DONATED,,,,,,,,,,,PI,158730,,
1138367,PI,158731,,5,FBSHNAT,APPLE.FIREBLIGHT,Bramtot,Malus domestica,France,DONATED,,,,,,,,,,,PI,158731,,
1138750,PI,160387,,5,FBSHNAT,APPLE.FIREBLIGHT,Bitterforest Apple,Malus domestica,Bosnia and Herzegovina,DONATED,,,,,,,,,,,PI,160387,,
1139518,PI,161757,,5,FBSHNAT,APPLE.FIREBLIGHT,Bellefleur de Brabant Rouge,Malus domestica,France,DONATED,,,,,,,,,,,PI,161757,,
1139523,PI,161760,,5,FBSHNAT,APPLE.FIREBLIGHT,Doucet Rouge,Malus domestica,France,DONATED,,,,,,,,,,,PI,161760,,
1139525,PI,161761,,5,FBSHNAT,APPLE.FIREBLIGHT,Grosse Launette,Malus domestica,France,DONATED,,,,,,,,,,,PI,161761,,
1139526,PI,161762,,5,FBSHNAT,APPLE.FIREBLIGHT,Jaune lu Desert,Malus domestica,France,DONATED,,,,,,,,,,,PI,161762,,
1139555,PI,161829,,5,FBSHNAT,APPLE.FIREBLIGHT,Belle Norman,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,161829,,
1139557,PI,161831,,5,FBSHNAT,APPLE.FIREBLIGHT,Cherry Pearmain,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,161831,,
1139563,PI,161838,,5,FBSHNAT,APPLE.FIREBLIGHT,Frequin Audievre,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,161838,,
1139568,PI,161845,,5,FBSHNAT,APPLE.FIREBLIGHT,Red Jersey (Loyal Drain),Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,161845,,
1139792,PI,162060,,5,FBSHNAT,APPLE.FIREBLIGHT,Amere de Bellevue,Malus domestica,France,DONATED,,,,,,,,,,,PI,162060,,
1140081,PI,162441,,5,FBSHNAT,APPLE.FIREBLIGHT,Dymock Red,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,162441,,
1140095,PI,162505,,5,FBSHNAT,APPLE.FIREBLIGHT,Messire Jacques,Malus domestica,France,DONATED,,,,,,,,,,,PI,162505,,
1140130,PI,162544,,5,FBSHNAT,APPLE.FIREBLIGHT,Belle de Crollon,Malus domestica,France,DONATED,,,,,,,,,,,PI,162544,,
1140131,PI,162545,,5,FBSHNAT,APPLE.FIREBLIGHT,Grosse Mouche,Malus domestica,France,DONATED,,,,,,,,,,,PI,162545,,
1140132,PI,162547,,5,FBSHNAT,APPLE.FIREBLIGHT,Doux Tardif,Malus domestica,France,DONATED,,,,,,,,,,,PI,162547,,
1140133,PI,162548,,5,FBSHNAT,APPLE.FIREBLIGHT,Pomme Thoury,Malus domestica,France,DONATED,,,,,,,,,,,PI,162548,,
1140197,PI,162706,,5,FBSHNAT,APPLE.FIREBLIGHT,Beau Roger No.1231,Malus domestica,France,DONATED,,,,,,,,,,,PI,162706,,
1140199,PI,162709,,5,FBSHNAT,APPLE.FIREBLIGHT,Belle Fille,Malus domestica,France,DONATED,,,,,,,,,,,PI,162709,,
1140200,PI,162710,,5,FBSHNAT,APPLE.FIREBLIGHT,Cartigny,Malus domestica,France,DONATED,,,,,,,,,,,PI,162710,,
1140203,PI,162715,,5,FBSHNAT,APPLE.FIREBLIGHT,Doux Tardif,Malus domestica,France,DONATED,,,,,,,,,,,PI,162715,,
1140205,PI,162717,,5,FBSHNAT,APPLE.FIREBLIGHT,Mettais (Sauvagion Adrienne),Malus domestica,France,DONATED,,,,,,,,,,,PI,162717,,
1140207,PI,162720,,5,FBSHNAT,APPLE.FIREBLIGHT,Calville du Mont d&#39;Or,Malus domestica,,DEVELOPED,,,,,,,,,,,PI,162720,,
1140208,PI,162721,,5,FBSHNAT,APPLE.FIREBLIGHT,Crollon,Malus domestica,France,DONATED,,,,,,,,,,,PI,162721,,
1140209,PI,162722,,5,FBSHNAT,APPLE.FIREBLIGHT,Damelot,Malus domestica,France,DONATED,,,,,,,,,,,PI,162722,,
1140211,PI,162724,,5,FBSHNAT,APPLE.FIREBLIGHT,Lande,Malus domestica,France,DONATED,,,,,,,,,,,PI,162724,,
1140213,PI,162729,,5,FBSHNAT,APPLE.FIREBLIGHT,Frequin Rouge,Malus domestica,France,DONATED,,,,,,,,,,,PI,162729,,
1140215,PI,162732,,5,FBSHNAT,APPLE.FIREBLIGHT,Launette,Malus domestica,France,DONATED,,,,,,,,,,,PI,162732,,
1140216,PI,162735,,5,FBSHNAT,APPLE.FIREBLIGHT,Mottais,Malus domestica,France,DONATED,,,,,,,,,,,PI,162735,,
1140217,PI,162740,,5,FBSHNAT,APPLE.FIREBLIGHT,Peau d&#39;Ane,Malus domestica,France,DONATED,,,,,,,,,,,PI,162740,,
1145978,PI,170036,,5,FBSHNAT,APPLE.FIREBLIGHT,No.39,Malus domestica,Turkey,DONATED,,,,,,,,,,,PI,170036,,
